min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
2066,8250.18299999999,0,0,1,0,0,1,1,1,0,0,1
2067,10180.721999999989,0,0,1,0,0,1,1,1,0,0,1
2068,8841.777000000013,0,0,1,1,0,1,1,1,0,0,1
2069,8375.27199999999,0,0,1,0,0,1,1,1,0,0,1
2070,8539.201999999988,0,0,1,0,0,1,1,1,0,0,1
2071,8667.878,0,0,1,0,0,1,1,1,0,0,1
2072,8468.404999999999,0,0,1,0,0,1,1,1,0,0,1
2073,9216.85999999999,0,0,1,0,0,1,1,1,0,0,1
2074,8837.85399999998,0,0,1,1,0,1,1,1,0,0,1
2075,8211.528000000008,0,0,1,1,0,1,1,1,0,0,1
2076,8363.575999999981,0,0,1,0,0,1,1,1,0,0,1
2077,9362.74199999999,0,0,1,0,0,1,1,1,0,0,1
2078,9342.427,0,0,1,0,0,1,1,1,0,0,1
2079,8971.723000000009,0,0,1,0,0,1,1,1,0,0,1
2080,8789.107000000013,0,0,1,0,0,1,1,1,0,0,1
2081,9199.724999999991,0,0,1,0,0,1,1,1,0,0,1
2082,8576.16700000001,0,0,1,0,0,1,1,1,0,0,1
2083,8950.41800000001,0,0,1,0,0,1,1,1,0,0,1
2084,8986.443000000028,0,0,1,0,0,1,1,1,0,0,1
2085,9275.83500000001,0,0,1,1,0,1,1,1,0,0,1
2086,9243.453000000005,0,0,1,1,0,1,1,1,0,0,1
2087,8221.749000000027,0,0,1,0,0,1,1,1,0,0,1
2088,8629.44400000001,0,0,1,0,0,1,1,1,0,0,1
2089,9879.587000000018,0,0,1,0,0,1,1,1,0,0,1
2090,9447.110000000011,0,0,1,0,0,1,1,1,0,0,1
2091,10005.101999999999,0,0,1,1,0,1,1,1,0,0,1
2092,10067.075,0,0,1,1,0,1,1,1,0,0,1
2093,9693.76,0,0,1,0,0,1,1,1,0,0,1
2094,9778.888,0,0,1,1,0,1,1,1,0,0,1
2095,10699.208999999999,0,0,1,0,0,1,1,1,0,0,1
2096,9576.905999999999,0,0,1,0,0,1,1,1,0,0,1
2097,9504.659000000001,0,0,1,0,0,1,1,1,0,0,1
2098,9081.08,0,0,1,0,0,1,1,1,0,0,1
2099,7643.2699999999995,0,0,1,0,0,1,1,1,0,0,1
2100,9079.619,0,0,1,0,0,1,1,1,0,0,1
2101,9106.954000000002,0,0,1,0,0,1,1,1,0,0,1
2102,8527.16,0,0,1,0,0,1,1,1,0,0,1
2103,8900.509000000002,0,0,1,0,0,1,1,1,0,0,1
2104,8892.564,0,0,1,1,0,1,1,1,0,0,1
2105,9061.250000000002,0,0,1,0,0,1,1,1,0,0,1
2106,8985.395,0,0,1,0,0,1,1,1,0,0,1
2107,8867.017,0,0,1,0,0,1,1,1,0,0,1
2108,9201.009000000002,0,0,1,1,0,1,1,1,0,0,1
2109,8720.833,0,0,1,0,0,1,1,1,0,0,1
2110,8290.454,0,0,1,0,0,1,1,1,0,0,1
2111,8770.801999999998,0,0,1,0,0,1,1,1,0,0,1
2112,8698.155999999997,0,0,1,1,0,1,1,1,0,0,1
2113,8724.536,0,0,1,0,0,1,1,1,0,0,1
2114,8893.175999999998,0,0,1,0,0,1,1,1,0,0,1
2115,9011.201000000001,0,0,1,0,0,1,1,1,0,0,1
2116,9167.01,0,0,1,0,0,1,1,1,0,0,1
2117,8814.206000000002,0,0,1,1,0,1,1,1,0,0,1
2118,8740.629000000003,0,0,1,0,0,1,1,1,0,0,1
2119,9112.877000000002,0,0,1,0,0,1,1,1,0,0,1
2120,9003.372999999998,0,0,1,0,0,1,1,1,0,0,1
2121,8619.282000000001,0,0,1,0,0,1,1,1,0,0,1
2122,7893.247,0,0,1,0,0,1,1,1,0,0,1
2123,7899.42400000001,0,0,1,0,0,1,1,1,0,0,1
2124,8043.169000000013,0,0,1,0,0,1,1,1,0,0,1
2125,8263.093,0,0,1,1,0,1,1,1,0,0,1
2126,8759.098,0,0,1,0,0,1,1,1,0,0,1
2127,8465.08399999997,0,0,1,0,0,1,1,1,0,0,1
2128,8797.061,0,0,1,1,0,1,1,1,0,0,1
2129,8129.8280000000195,0,0,1,0,0,1,1,1,0,0,1
2130,9088.591,0,0,1,0,0,1,1,1,0,0,1
2131,8407.26499999998,0,0,1,0,0,1,1,1,0,0,1
2132,8005.41400000001,0,0,1,0,0,1,1,1,0,0,1
2133,8791.546999999999,0,0,1,1,0,1,1,1,0,0,1
2134,8423.991000000002,0,0,1,0,0,1,1,1,0,0,1
2135,8628.425000000007,0,0,1,0,0,1,1,1,0,0,1
2136,7869.9980000000105,0,0,1,1,0,1,1,1,0,0,1
2137,8576.008,0,0,1,1,0,1,1,1,0,0,1
2138,9156.283000000003,0,0,1,0,0,1,1,1,0,0,1
2139,8694.947000000002,0,0,1,1,0,1,1,1,0,0,1
2140,8340.726000000011,0,0,1,0,0,1,1,1,0,0,1
2141,8431.35499999998,0,0,1,0,0,1,1,1,0,0,1
2142,8688.372999999978,0,0,1,0,0,1,1,1,0,0,1
2143,8662.110000000011,0,0,1,0,0,1,1,1,0,0,1
2144,8690.42500000001,0,0,1,0,0,1,1,1,0,0,1
2145,8934.776,0,0,1,0,0,1,1,1,0,0,1
2146,8769.11800000001,0,0,1,0,0,1,1,1,0,0,1
2147,7592.902999999991,0,0,1,0,0,1,1,1,0,0,1
2148,8218.110999999999,0,0,1,1,0,1,1,1,0,0,1
2149,8761.670000000002,0,0,1,0,0,1,1,1,0,0,1
2150,8215.784,0,0,1,1,0,1,1,1,0,0,1
2151,8356.789,0,0,1,0,0,1,1,1,0,0,1
2152,8669.834999999948,0,0,1,0,0,1,1,1,0,0,1
2153,9021.488999999981,0,0,1,0,0,1,1,1,0,0,1
2154,8751.95699999999,0,0,1,0,0,1,1,1,0,0,1
2155,8542.159000000003,0,0,1,0,0,1,1,1,0,0,1
2156,8429.84300000001,0,0,1,1,0,1,1,1,0,0,1
2157,9682.246999999994,0,0,1,1,0,1,1,1,0,0,1
2158,8798.292000000001,0,0,1,0,0,1,1,1,0,0,1
2159,8898.85499999999,0,0,1,0,0,1,1,1,0,0,1
2160,9187.176999999992,0,0,1,1,0,1,1,1,0,0,1
2161,9169.966999999997,0,0,1,0,0,1,1,1,0,0,1
2162,8905.193000000012,0,0,1,0,0,1,1,1,0,0,1
2163,9325.700000000012,0,0,1,0,0,1,1,1,0,0,1
2164,9371.433999999997,0,0,1,1,0,1,1,1,0,0,1
2165,9481.19900000002,0,0,1,0,0,1,1,1,0,0,1
2166,8530.141000000009,0,0,1,0,0,1,1,1,0,0,1
2167,9096.515000000001,0,0,1,0,0,1,1,1,0,0,1
2168,8808.89,0,0,1,0,0,1,1,1,0,0,1
2169,8758.643000000007,0,0,1,0,0,1,1,1,0,0,1
2170,7930.177000000009,0,0,1,0,0,1,1,1,0,0,1
2171,8936.13700000002,0,0,1,1,0,1,1,1,0,0,1
2172,9372.417000000003,0,0,1,1,0,1,1,1,0,0,1
2173,8581.16,0,0,1,1,0,1,1,1,0,0,1
2174,8316.35100000001,0,0,1,1,0,1,1,1,0,0,1
2175,8696.740999999978,0,0,1,0,0,1,1,1,0,0,1
2176,8532.03399999999,0,0,1,1,0,1,1,1,0,0,1
2177,7850.03199999999,0,0,1,1,0,1,1,1,0,0,1
2178,10464.690999999955,0,0,1,0,0,1,1,1,0,0,1
2179,9113.246000000021,0,0,1,1,0,1,1,1,0,0,1
2180,9406.87700000001,0,0,1,1,0,1,1,1,0,0,1
2181,7768.244000000019,0,0,1,0,0,1,1,1,0,0,1
2182,8230.395,0,0,1,1,0,1,1,1,0,0,1
2183,9008.909000000003,0,0,1,0,0,1,1,1,0,0,1
2184,8368.79299999998,0,0,1,0,0,1,1,1,0,0,1
2185,8509.75999999999,0,0,1,0,0,1,1,1,0,0,1
2186,9043.111,0,0,1,0,0,1,1,1,0,0,1
2187,8482.022000000008,0,0,1,0,0,1,1,1,0,0,1
2188,8973.685000000023,0,0,1,0,0,1,1,1,0,0,1
2189,8995.58700000003,0,0,1,1,0,1,1,1,0,0,1
2190,9059.186,0,0,1,0,0,1,1,1,0,0,1
2191,9048.31199999999,0,0,1,0,0,1,1,1,0,0,1
2192,8854.892999999978,0,0,1,0,0,1,1,1,0,0,1
2193,9537.281000000003,0,0,1,0,0,1,1,1,0,0,1
2194,8287.680999999984,0,0,1,0,0,1,1,1,0,0,1
2195,8490.579000000032,0,0,1,0,0,1,1,1,0,0,1
2196,7738.9939999999915,0,0,1,0,0,1,1,1,0,0,1
2197,8285.446999999978,0,0,1,0,0,1,1,1,0,0,1
2198,9892.367999999999,0,0,1,0,0,1,1,1,0,0,1
2199,8277.18300000001,0,0,1,0,0,1,1,1,0,0,1
2200,8676.455999999998,0,0,1,1,0,1,1,1,0,0,1
2201,8338.251000000031,0,0,1,1,0,1,1,1,0,0,1
2202,8884.782999999978,0,0,1,0,0,1,1,1,0,0,1
2203,9261.673000000012,0,0,1,0,0,1,1,1,0,0,1
2204,8131.646999999989,0,0,1,0,0,1,1,1,0,0,1
2205,9160.489999999993,0,0,1,0,0,1,1,1,0,0,1
2206,8554.734000000002,0,0,1,0,0,1,1,1,0,0,1
2207,8017.252000000011,0,0,1,1,0,1,1,1,0,0,1
2208,8613.513999999988,0,0,1,0,0,1,1,1,0,0,1
2209,8113.408000000008,0,0,1,0,0,1,1,1,0,0,1
2210,8058.946999999989,0,0,1,0,0,1,1,1,0,0,1
2211,9274.660000000009,0,0,1,0,0,1,1,1,0,0,1
2212,9129.326999999981,0,0,1,0,0,1,1,1,0,0,1
2213,8795.70499999999,0,0,1,0,0,1,1,1,0,0,1
2214,9293.288999999988,0,0,1,0,0,1,1,1,0,0,1
2215,8346.939999999988,0,0,1,0,0,1,1,1,0,0,1
2216,8928.278999999979,0,0,1,1,0,1,1,1,0,0,1
2217,9084.680999999991,0,0,1,1,0,1,1,1,0,0,1
2218,8677.947000000015,0,0,1,0,0,1,1,1,0,0,1
2219,8633.473999999978,0,0,1,1,0,1,1,1,0,0,1
2220,9518.018,0,0,1,0,0,1,1,1,0,0,1
2221,7773.564999999989,0,0,1,0,0,1,1,1,0,0,1
2222,8556.58899999999,0,0,1,0,0,1,1,1,0,0,1
2223,8656.842000000013,0,0,1,1,0,1,1,1,0,0,1
2224,8696.151000000009,0,0,1,0,0,1,1,1,0,0,1
2225,8841.096,0,0,1,0,0,1,1,1,0,0,1
2226,8580.61699999998,0,0,1,1,0,1,1,1,0,0,1
2227,8351.162999999991,0,0,1,0,0,1,1,1,0,0,1
2228,8758.670999999978,0,0,1,0,0,1,1,1,0,0,1
2229,8528.38,0,0,1,0,0,1,1,1,0,0,1
2230,7825.952000000009,0,0,1,0,0,1,1,1,0,0,1
2231,8866.47000000002,0,0,1,0,0,1,1,1,0,0,1
2232,8523.913,0,0,1,1,0,1,1,1,0,0,1
2233,8750.26700000001,0,0,1,0,0,1,1,1,0,0,1
2234,8707.037000000011,0,0,1,0,0,1,1,1,0,0,1
2235,8273.102000000012,0,0,1,0,0,1,1,1,0,0,1
2236,8833.966000000011,0,0,1,0,0,1,1,1,0,0,1
2237,8488.51400000001,0,0,1,0,0,1,1,1,0,0,1
2238,8740.661999999998,0,0,1,0,0,1,1,1,0,0,1
2239,8699.555000000006,0,0,1,0,0,1,1,1,0,0,1
2240,8729.312000000018,0,0,1,1,0,1,1,1,0,0,1
2241,8033.732999999998,0,0,1,0,0,1,1,1,0,0,1
2242,9305.828999999996,0,0,1,0,0,1,1,1,0,0,1
2243,8996.876999999991,0,0,1,0,0,1,1,1,0,0,1
2244,7964.049999999992,0,0,1,0,0,1,1,1,0,0,1
2245,9264.421000000008,0,0,1,0,0,1,1,1,0,0,1
2246,9232.235,0,0,1,0,0,1,1,1,0,0,1
2247,8879.299999999983,0,0,1,0,0,1,1,1,0,0,1
2248,8637.133,0,0,1,0,0,1,1,1,0,0,1
2249,8690.605000000001,0,0,1,0,0,1,1,1,0,0,1
2250,8645.26299999999,0,0,1,1,0,1,1,1,0,0,1
2251,8492.518000000022,0,0,1,1,0,1,1,1,0,0,1
2252,8950.72,0,0,1,0,0,1,1,1,0,0,1
2253,9654.042,0,0,1,0,0,1,1,1,0,0,1
2254,8377.09100000001,0,0,1,1,0,1,1,1,0,0,1
2255,7988.827000000008,0,0,1,0,0,1,1,1,0,0,1
2256,8423.904000000013,0,0,1,0,0,1,1,1,0,0,1
2257,8405.408000000021,0,0,1,0,0,1,1,1,0,0,1
2258,7614.442000000019,0,0,1,0,0,1,1,1,0,0,1
2259,8781.556000000011,0,0,1,0,0,1,1,1,0,0,1
2260,9282.49899999999,0,0,1,0,0,1,1,1,0,0,1
2261,8995.633000000027,0,0,1,0,0,1,1,1,0,0,1
2262,8831.238000000003,0,0,1,0,0,1,1,1,0,0,1
2263,9028.46499999999,0,0,1,0,0,1,1,1,0,0,1
2264,8976.512000000002,0,0,1,0,0,1,1,1,0,0,1
2265,8576.987000000014,0,0,1,1,0,1,1,1,0,0,1
2266,9637.71599999998,0,0,1,0,0,1,1,1,0,0,1
2267,8786.87199999999,0,0,1,0,0,1,1,1,0,0,1
2268,7197.215000000011,0,0,1,1,0,1,1,1,0,0,1
2269,4108.66699999999,0,0,1,1,0,1,1,1,0,0,1
2270,2633.95200000001,0,0,1,1,0,1,1,1,0,0,1
2271,4803.18,0,0,1,0,0,1,1,1,0,0,1
2272,1306.9429999999998,0,0,0,0,0,1,1,1,0,0,1
2273,1232.1810000000003,0,0,0,0,0,1,1,1,0,0,1
2274,1054.06,0,0,1,0,0,0,0,1,0,0,1
2275,1377.321,0,0,1,0,0,1,1,1,0,0,1
2276,1175.315,0,0,0,0,0,0,0,1,0,0,1
2277,1388.612,0,0,0,0,0,1,1,1,0,0,1
2278,1109.272,0,0,1,1,0,0,0,1,0,0,1
2279,1463.146,0,0,0,0,0,1,1,1,0,0,1
2280,1180.637000000008,0,0,1,1,0,0,0,1,0,0,1
2281,1373.661,0,0,0,0,0,1,1,1,0,0,1
2282,1010.1719999999998,0,0,1,0,0,0,0,1,0,0,1
2283,977.0099999999999,0,0,0,0,0,0,0,1,0,0,1
2284,1488.6499999999999,0,0,0,0,0,1,1,1,0,0,1
2285,1396.2920000000001,0,0,1,0,0,1,1,1,0,0,1
2286,1154.649,0,0,0,0,0,0,0,1,0,0,1
2287,1279.8920000000119,0,0,1,1,0,1,1,1,0,0,1
2288,1128.6490000000022,0,0,0,1,0,0,0,1,0,0,1
2289,1094.7560000000067,0,0,1,1,0,0,0,1,0,0,1
2290,1415.2349999999992,0,0,0,1,0,1,1,1,0,0,1
2291,1289.4700000000003,0,0,1,0,0,1,1,1,0,0,1
2292,1019.61,0,0,0,0,0,0,0,1,0,0,1
2293,1101.17499999999,0,0,1,1,0,0,0,1,0,0,1
2294,1541.3769999999995,0,0,0,0,0,1,1,1,0,0,1
2295,1222.5169999999998,0,0,1,0,0,0,0,1,0,0,1
2296,1232.8700000000001,0,0,0,0,0,0,0,1,0,0,1
2297,1184.243,0,0,0,1,0,1,1,1,0,0,1
2298,1488.7000000000005,0,0,1,0,0,1,1,1,0,0,1
2299,1157.804,0,0,0,0,0,0,0,1,0,0,1
2300,1449.9039999999998,0,0,0,0,0,1,1,1,0,0,1
2301,1022.4029999999999,0,0,1,0,0,0,0,1,0,0,1
2302,1346.9959999999996,0,0,0,1,0,1,1,1,0,0,1
2303,1267.6260000000002,0,0,1,0,0,0,0,1,0,0,1
2304,1525.444,0,0,0,0,0,1,1,1,0,0,1
2305,1009.7900000000001,0,0,1,0,0,0,0,1,0,0,1
2306,1044.4199999999998,0,0,0,0,0,0,0,1,0,0,1
2307,1325.5140000000001,0,0,0,0,0,1,1,1,0,0,1
2308,1201.8359999999998,0,0,1,1,0,0,0,1,0,0,1
2309,1464.191,0,0,1,0,0,1,1,1,0,0,1
2310,1024.4950000000001,0,0,0,0,0,0,0,1,0,0,1
2311,1279.387,0,0,1,0,0,1,1,1,0,0,1
2312,1148.511000000007,0,0,0,1,0,0,0,1,0,0,1
2313,1406.3030000000058,0,0,0,1,0,1,1,1,0,0,1
2314,1216.2649999999999,0,0,1,1,0,0,0,1,0,0,1
2315,1400.0839999999996,0,0,1,0,0,1,1,1,0,0,1
2316,1342.8230000000087,0,0,1,1,0,1,1,1,0,0,1
2317,1119.5979999999997,0,0,0,1,0,0,0,1,0,0,1
2318,1110.9519999999998,0,0,1,0,0,0,0,1,0,0,1
2319,1246.263,0,0,0,1,0,1,1,1,0,0,1
2320,970.676,0,0,0,0,0,0,0,1,0,0,1
2321,1191.9159999999995,0,0,0,0,0,0,0,1,0,0,1
2322,1183.3369999999998,0,0,1,1,0,0,0,1,0,0,1
2323,1329.9810000000004,0,0,0,0,0,1,1,1,0,0,1
2324,1580.904,0,0,1,0,0,1,1,1,0,0,1
2325,1475.4609999999998,0,0,1,0,0,1,1,1,0,0,1
2326,1404.7540000000001,0,0,1,0,0,1,1,1,0,0,1
2327,2774.792,0,0,1,0,0,1,1,1,0,0,1
2328,6667.915999999991,0,0,1,0,0,1,1,1,0,0,1
2329,4612.9169999999995,0,0,1,0,0,1,1,1,0,0,1
2330,2919.6320000000214,0,0,1,1,0,1,1,1,0,0,1
2331,6688.696,0,0,1,0,0,1,1,1,0,0,1
2332,1283.4589999999996,0,0,0,0,0,1,1,1,0,0,1
2333,1190.105,0,0,0,0,0,0,0,1,0,0,1
2334,1201.8240000000021,0,0,0,1,0,0,0,1,0,0,1
2335,3918.399999999999,0,0,1,0,0,1,1,1,0,0,1
2336,9936.87400000001,0,0,1,0,0,1,1,1,0,0,1
2337,8256.02400000002,0,0,1,0,0,1,1,1,0,0,1
2338,6894.740999999991,0,0,1,0,0,1,1,1,0,0,1
2339,8781.41800000002,0,0,1,0,0,1,1,1,0,0,1
2340,8520.748000000029,0,0,1,0,0,1,1,1,0,0,1
2341,7975.957999999999,0,0,1,0,0,1,1,1,0,0,1
2342,7647.438000000011,0,0,1,0,0,1,1,1,0,0,1
2343,7775.6669999999895,0,0,1,0,0,1,1,1,0,0,1
2344,8343.343999999972,0,0,1,0,0,1,1,1,0,0,1
2345,7946.025999999981,0,0,1,0,0,1,1,1,0,0,1
2346,7859.335999999982,0,0,1,0,0,1,1,1,0,0,1
2347,8301.42900000003,0,0,1,1,0,1,1,1,0,0,1
2348,8249.93600000001,0,0,1,1,0,1,1,1,0,0,1
2349,7891.778000000008,0,0,1,1,0,1,1,1,0,0,1
2350,7892.222999999983,0,0,1,1,0,1,1,1,0,0,1
2351,8166.602000000018,0,0,1,0,0,1,1,1,0,0,1
2352,7467.17399999999,0,0,1,1,0,1,1,1,0,0,1
2353,8148.8979999999965,0,0,1,1,0,1,1,1,0,0,1
2354,7898.773000000027,0,0,1,1,0,1,1,1,0,0,1
2355,7961.638999999999,0,0,1,0,0,1,1,1,0,0,1
2356,8394.064,0,0,1,0,0,1,1,1,0,0,1
2357,8670.31800000001,0,0,1,0,0,1,1,1,0,0,1
2358,8297.512000000008,0,0,1,0,0,1,1,1,0,0,1
2359,8789.04100000001,0,0,1,0,0,1,1,1,0,0,1
2360,8426.584000000023,0,0,1,0,0,1,1,1,0,0,1
2361,8194.303999999976,0,0,1,1,0,1,1,1,0,0,1
2362,8211.101999999999,0,0,1,0,0,1,1,1,0,0,1
2363,7573.01100000001,0,0,1,0,0,1,1,1,0,0,1
2364,7755.812999999999,0,0,1,0,0,1,1,1,0,0,1
2365,8078.173999999999,0,0,1,0,0,1,1,1,0,0,1
2366,7608.4929999999895,0,0,1,0,0,1,1,1,0,0,1
2367,8783.442000000001,0,0,1,1,0,1,1,1,0,0,1
2368,8564.829999999998,0,0,1,1,0,1,1,1,0,0,1
2369,8628.507000000003,0,0,1,1,0,1,1,1,0,0,1
2370,9068.316,0,0,1,0,0,1,1,1,0,0,1
2371,8644.666999999992,0,0,1,0,0,1,1,1,0,0,1
2372,8648.25899999998,0,0,1,0,0,1,1,1,0,0,1
2373,8680.391000000001,0,0,1,0,0,1,1,1,0,0,1
2374,8157.0300000000025,0,0,1,0,0,1,1,1,0,0,1
2375,7426.33399999999,0,0,1,0,0,1,1,1,0,0,1
2376,7706.079000000022,0,0,1,0,0,1,1,1,0,0,1
2377,7960.26899999999,0,0,1,0,0,1,1,1,0,0,1
2378,7279.041000000009,0,0,1,1,0,1,1,1,0,0,1
2379,8240.798999999994,0,0,1,0,0,1,1,1,0,0,1
2380,8054.109999999991,0,0,1,0,0,1,1,1,0,0,1
2381,8005.768999999981,0,0,1,1,0,1,1,1,0,0,1
2382,8380.316000000026,0,0,1,0,0,1,1,1,0,0,1
2383,8711.20900000001,0,0,1,0,0,1,1,1,0,0,1
2384,8869.73200000003,0,0,1,0,0,1,1,1,0,0,1
2385,8319.693000000001,0,0,1,0,0,1,1,1,0,0,1
2386,7374.425000000002,0,0,1,1,0,1,1,1,0,0,1
2387,7941.342999999999,0,0,1,0,0,1,1,1,0,0,1
2388,7757.666999999991,0,0,1,0,0,1,1,1,0,0,1
2389,7567.158999999991,0,0,1,0,0,1,1,1,0,0,1
2390,8225.106000000009,0,0,1,1,0,1,1,1,0,0,1
2391,9044.798,0,0,1,0,0,1,1,1,0,0,1
2392,8908.205,0,0,1,0,0,1,1,1,0,0,1
2393,9383.508,0,0,1,0,0,1,1,1,0,0,1
2394,9132.872000000001,0,0,1,0,0,1,1,1,0,0,1
2395,8786.408,0,0,1,1,0,1,1,1,0,0,1
2396,9101.498000000001,0,0,1,0,0,1,1,1,0,0,1
2397,9071.907000000003,0,0,1,0,0,1,1,1,0,0,1
2398,8850.140000000001,0,0,1,0,0,1,1,1,0,0,1
2399,9032.537,0,0,1,1,0,1,1,1,0,0,1
2400,9975.927,0,0,1,0,0,1,1,1,0,0,1
2401,8914.653999999997,0,0,1,0,0,1,1,1,0,0,1
2402,10002.832000000002,0,0,1,0,0,1,1,1,0,0,1
2403,9826.243999999999,0,0,1,0,0,1,1,1,0,0,1
2404,9975.876000000002,0,0,1,0,0,1,1,1,0,0,1
2405,9589.826000000003,0,0,1,0,0,1,1,1,0,0,1
2406,9344.616,0,0,1,0,0,1,1,1,0,0,1
2407,6772.04,0,0,1,0,0,1,1,1,0,0,1
2408,5241.6990000000005,0,0,1,0,0,1,1,1,0,0,1
2409,10942.341000000002,0,0,1,0,0,1,1,1,0,0,1
2410,10914.445,0,0,1,0,0,1,1,1,0,0,1
2411,10026.363999999998,0,0,1,0,0,1,1,1,0,0,1
2412,9332.448999999999,0,0,1,0,0,1,1,1,0,0,1
2413,9622.057000000003,0,0,1,0,0,1,1,1,0,0,1
2414,9803.623000000003,0,0,1,0,0,1,1,1,0,0,1
2415,9829.174000000003,0,0,1,0,0,1,1,1,0,0,1
2416,10151.702000000001,0,0,1,0,0,1,1,1,0,0,1
2417,9416.545000000002,0,0,1,0,0,1,1,1,0,0,1
2418,9637.54,0,0,1,0,0,1,1,1,0,0,1
2419,9458.025999999998,0,0,1,0,0,1,1,1,0,0,1
2420,9283.7,0,0,1,0,0,1,1,1,0,0,1
2421,8952.692000000001,0,0,1,1,0,1,1,1,0,0,1
2422,8792.570999999998,0,0,1,0,0,1,1,1,0,0,1
2423,9297.71,0,0,1,0,0,1,1,1,0,0,1
2424,9001.988000000003,0,0,1,1,0,1,1,1,0,0,1
2425,9583.405999999997,0,0,1,0,0,1,1,1,0,0,1
2426,9770.694999999998,0,0,1,0,0,1,1,1,0,0,1
2427,9459.570000000002,0,0,1,0,0,1,1,1,0,0,1
2428,9322.845000000001,0,0,1,0,0,1,1,1,0,0,1
2429,9833.698999999997,0,0,1,1,0,1,1,1,0,0,1
2430,9175.778000000004,0,0,1,0,0,1,1,1,0,0,1
2431,10295.313000000002,0,0,1,0,0,1,1,1,0,0,1
2432,9540.133,0,0,1,0,0,1,1,1,0,0,1
2433,9731.195000000002,0,0,1,0,0,1,1,1,0,0,1
2434,8889.883000000002,0,0,1,1,0,1,1,1,0,0,1
2435,8310.207,0,0,1,0,0,1,1,1,0,0,1
2436,9877.930999999999,0,0,1,0,0,1,1,1,0,0,1
2437,9193.103000000001,0,0,1,0,0,1,1,1,0,0,1
2438,8758.412,0,0,1,0,0,1,1,1,0,0,1
2439,8986.034000000003,0,0,1,1,0,1,1,1,0,0,1
2440,9170.181999999999,0,0,1,0,0,1,1,1,0,0,1
2441,8636.592999999999,0,0,1,0,0,1,1,1,0,0,1
2442,8893.743,0,0,1,0,0,1,1,1,0,0,1
2443,9052.006999999998,0,0,1,1,0,1,1,1,0,0,1
2444,8827.430999999999,0,0,1,1,0,1,1,1,0,0,1
2445,8701.341000000004,0,0,1,0,0,1,1,1,0,0,1
2446,8491.841999999999,0,0,1,0,0,1,1,1,0,0,1
2447,8900.49200000001,0,0,1,1,0,1,1,1,0,0,1
2448,8417.561999999998,0,0,1,0,0,1,1,1,0,0,1
2449,8299.449999999999,0,0,1,0,0,1,1,1,0,0,1
2450,8694.702,0,0,1,0,0,1,1,1,0,0,1
2451,9079.068000000003,0,0,1,1,0,1,1,1,0,0,1
2452,9103.413,0,0,1,0,0,1,1,1,0,0,1
2453,8316.866000000002,0,0,1,0,0,1,1,1,0,0,1
2454,9002.412999999997,0,0,1,0,0,1,1,1,0,0,1
2455,9105.285999999998,0,0,1,0,0,1,1,1,0,0,1
2456,9131.516000000003,0,0,1,0,0,1,1,1,0,0,1
2457,9649.075999999997,0,0,1,0,0,1,1,1,0,0,1
2458,9788.938,0,0,1,1,0,1,1,1,0,0,1
2459,8860.676999999996,0,0,1,1,0,1,1,1,0,0,1
2460,9235.797,0,0,1,0,0,1,1,1,0,0,1
2461,9013.246000000003,0,0,1,0,0,1,1,1,0,0,1
2462,9125.448000000002,0,0,1,0,0,1,1,1,0,0,1
2463,8638.518000000013,0,0,1,0,0,1,1,1,0,0,1
2464,8234.96699999999,0,0,1,0,0,1,1,1,0,0,1
2465,8288.934,0,0,1,0,0,1,1,1,0,0,1
2466,7961.13499999999,0,0,1,0,0,1,1,1,0,0,1
2467,8023.3189999999595,0,0,1,0,0,1,1,1,0,0,1
2468,8026.07000000004,0,0,1,1,0,1,1,1,0,0,1
2469,8519.991000000009,0,0,1,1,0,1,1,1,0,0,1
2470,7936.27400000001,0,0,1,0,0,1,1,1,0,0,1
2471,7891.70800000001,0,0,1,0,0,1,1,1,0,0,1
2472,8079.531000000002,0,0,1,0,0,1,1,1,0,0,1
2473,8824.526,0,0,1,0,0,1,1,1,0,0,1
2474,8675.50199999997,0,0,1,0,0,1,1,1,0,0,1
2475,8662.517000000009,0,0,1,0,0,1,1,1,0,0,1
2476,8930.466999999999,0,0,1,0,0,1,1,1,0,0,1
2477,9209.403999999988,0,0,1,0,0,1,1,1,0,0,1
2478,9000.390999999998,0,0,1,0,0,1,1,1,0,0,1
2479,8710.577000000041,0,0,1,1,0,1,1,1,0,0,1
2480,8730.627,0,0,1,0,0,1,1,1,0,0,1
2481,8483.010999999959,0,0,1,0,0,1,1,1,0,0,1
2482,8623.951000000001,0,0,1,1,0,1,1,1,0,0,1
2483,7991.837,0,0,1,1,0,1,1,1,0,0,1
2484,8801.92100000002,0,0,1,0,0,1,1,1,0,0,1
2485,8414.32,0,0,1,0,0,1,1,1,0,0,1
2486,8826.74200000001,0,0,1,0,0,1,1,1,0,0,1
2487,8186.92399999999,0,0,1,0,0,1,1,1,0,0,1
2488,8788.882000000009,0,0,1,0,0,1,1,1,0,0,1
2489,8667.899999999992,0,0,1,0,0,1,1,1,0,0,1
2490,9057.39099999998,0,0,1,0,0,1,1,1,0,0,1
2491,8651.91399999999,0,0,1,0,0,1,1,1,0,0,1
2492,8777.846,0,0,1,0,0,1,1,1,0,0,1
2493,8326.097000000002,0,0,1,0,0,1,1,1,0,0,1
2494,7952.875000000018,0,0,1,0,0,1,1,1,0,0,1
